track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_month,release_year,bin_year,track_pop_shift,y,log_speechiness,acoustic_shift,logit_acousticness,sqrt_liveness
47,r&b,neo soul,0.534,0.559,A,-5.22,major,0.0358,0.567,0.0,0.111,0.746,69.878,176040,4,2013,recent,47.0,-0.12014431184206334,-3.083471187861998,0.567,0.26962157572526196,0.3478505426185217
59,r&b,neo soul,0.85,0.468,D,-9.09,minor,0.039,0.547,0.0667,0.106,0.76,106.974,160907,11,2009,older,59.0,0.3639653772014115,-3.0159349808715104,0.547,0.18855667693894732,0.340587727318528
43,r&b,neo soul,0.422,0.828,F♯/G♭,-6.476,minor,0.0473,0.294,0.00137,0.127,0.385,110.447,177687,4,2016,recent,43.0,-0.2818511521409879,-2.8594546552614433,0.294,-0.8760354701545604,0.37013511046643494
36,r&b,neo soul,0.586,0.717,D♯/E♭,-6.512,major,0.0434,0.566,0.0,0.0994,0.432,179.955,242760,1,2009,older,36.0,-0.5753641449035618,-2.9299445330159877,0.566,0.2655495441027779,0.33075670817082453
45,r&b,neo soul,0.611,0.415,F,-11.024,major,0.0335,0.742,0.0609,0.363,0.542,171.882,206333,3,2019,recent,45.0,-0.20067069546215124,-3.1349943408874985,0.742,1.056389658245763,0.6107372593840988
5,r&b,neo soul,0.389,0.456,D,-8.54,minor,0.029,0.216,2.67e-05,0.112,0.275,169.822,209453,12,2015,recent,5.0,-2.9444389791664403,-3.2441936328524905,0.216,-1.289130612666243,0.3492849839314596
37,r&b,neo soul,0.558,0.419,G,-9.974,major,0.0429,0.785,3.99e-06,0.0894,0.31,80.068,228730,8,2019,recent,37.0,-0.5322168137473082,-2.9393519401178834,0.785,1.2950456896547458,0.3152776554086889
42,r&b,neo soul,0.505,0.598,F♯/G♭,-6.654,major,0.0302,0.297,1.66e-05,0.082,0.226,76.001,188587,9,2019,recent,42.0,-0.3227733922630512,-3.2138882833571616,0.297,-0.8616247530079655,0.30331501776206204
66,r&b,neo soul,0.559,0.301,A,-9.066,major,0.0297,0.055,0.00979,0.101,0.177,116.123,244333,5,2015,recent,66.0,0.6632942174102643,-3.2264040912889924,0.055,-2.843851742261272,0.3331666249791536
0,r&b,neo soul,0.465,0.551,F♯/G♭,-6.254,major,0.0381,0.0187,0.0,0.109,0.186,118.369,233354,6,2016,recent,0.1,-6.906754778648554,-3.0344731018704216,0.0187,-3.9603546993519068,0.3449637662132068
52,r&b,neo soul,0.484,0.528,C,-6.951,major,0.0424,0.398,2.57e-05,0.107,0.408,109.361,222427,3,2014,recent,52.0,0.08004270767353656,-2.9488486876551407,0.398,-0.4138054400243832,0.34205262752974136
35,r&b,neo soul,0.456,0.217,B,-13.567,major,0.0294,0.661,0.0,0.111,0.0765,94.323,269371,10,2019,recent,35.0,-0.6190392084062235,-3.233989462678249,0.661,0.6677537324712361,0.3478505426185217
10,r&b,neo soul,0.407,0.15,D♯/E♭,-14.115,major,0.0505,0.693,1.84e-05,0.288,0.377,149.565,156240,9,2009,older,10.0,-2.197224577336219,-2.8051119139453413,0.693,0.814182251602706,0.5458937625582472
0,r&b,neo soul,0.518,0.793,D♯/E♭,-5.58,major,0.0875,0.196,5.05e-05,0.284,0.656,151.879,279227,1,2012,recent,0.1,-6.906754778648554,-2.327902900978336,0.196,-1.411484609948449,0.5422176684690383
0,r&b,neo soul,0.659,0.498,D,-5.712,major,0.0254,0.688,0.221,0.136,0.324,119.994,186114,10,2015,recent,0.1,-6.906754778648554,-3.341043458842408,0.688,0.7907856501238609,0.38209946349085605
47,r&b,neo soul,0.767,0.666,B,-10.223,minor,0.0545,0.0422,0.00276,0.0743,0.937,154.511,222533,8,2013,recent,47.0,-0.12014431184206334,-2.7410900551804103,0.0422,-3.122218766866543,0.2903446228191595
26,r&b,neo soul,0.305,0.506,B,-5.858,major,0.0372,0.278,6.33e-05,0.899,0.22,138.489,285439,5,2019,recent,26.0,-1.0459685551826876,-3.0533613863906273,0.278,-0.954404025202189,0.9534149149242422
35,r&b,neo soul,0.583,0.317,C,-10.231,major,0.0372,0.475,0.000773,0.109,0.358,111.514,207303,9,2018,recent,35.0,-0.6190392084062235,-3.0533613863906273,0.475,-0.10008345855698265,0.3449637662132068
53,r&b,neo soul,0.582,0.232,E,-11.693,major,0.0451,0.876,1.32e-06,0.107,0.238,131.599,188080,1,2005,older,53.0,0.12014431184206341,-2.8986055628232683,0.876,1.9550845253313545,0.34205262752974136
51,r&b,neo soul,0.414,0.494,A♯/B♭,-6.18,major,0.0275,0.0547,0.000345,0.0941,0.275,139.096,272800,4,2018,recent,51.0,0.040005334613699206,-3.283414346005772,0.0547,-2.849638628003403,0.32264531609803354
23,r&b,neo soul,0.393,0.44,F♯/G♭,-6.225,major,0.0489,0.0778,2.25e-06,0.0817,0.311,140.188,299067,8,2018,recent,23.0,-1.2083112059245342,-2.831914188324596,0.0778,-2.4726206885882593,0.3028200785945344
35,r&b,neo soul,0.508,0.502,C,-5.125,major,0.0322,0.705,4.68e-05,0.145,0.49,136.409,162040,1,2013,recent,35.0,-0.6190392084062235,-3.165335057940171,0.705,0.8712224464724486,0.39370039370059057
40,r&b,neo soul,0.458,0.54,F,-6.457,minor,0.027,0.715,0.000428,0.115,0.657,142.218,191205,7,2013,recent,40.0,-0.4054651081081643,-3.2968373663379125,0.715,0.919793362425357,0.3535533905932738
0,r&b,neo soul,0.647,0.328,F♯/G♭,-12.065,minor,0.0323,0.737,1.37e-05,0.13,0.395,120.73,140307,1,2003,older,0.1,-6.906754778648554,-3.1629681929299047,0.737,1.030433860011572,0.37416573867739417
48,r&b,neo soul,0.503,0.211,F,-18.197,major,0.0324,0.878,0.0,0.0829,0.296,71.283,185600,9,1987,older,48.0,-0.0800427076735365,-3.160606916744225,0.878,1.9736255489018601,0.3047950130825634
0,r&b,neo soul,0.556,0.312,C,-10.521,minor,0.107,0.559,0.000171,0.659,0.378,135.814,221448,1,2014,recent,0.1,-6.906754778648554,-2.145581344184381,0.559,0.23710459770825335,0.8179242018671412
76,r&b,neo soul,0.479,0.416,E,-11.451,minor,0.124,0.457,1.72e-05,0.118,0.514,79.593,125093,5,1971,older,76.0,1.1526795099383855,-2.0099154790312257,0.457,-0.17242592903973053,0.35777087639996635
60,r&b,neo soul,0.331,0.607,C,-4.786,major,0.0676,0.0812,1.59e-05,0.23,0.118,158.737,243213,4,2017,recent,60.0,0.4054651081081642,-2.556187851792964,0.0812,-2.426153223647311,0.48989794855663565
59,r&b,neo soul,0.551,0.623,F♯/G♭,-6.994,major,0.0474,0.0875,0.0,0.0917,0.48,82.921,200813,2,2017,recent,59.0,0.3639653772014115,-2.8577109756566164,0.0875,-2.344549292093078,0.3189043743820395
33,r&b,neo soul,0.233,0.645,G♯/A♭,-5.456,major,0.0334,0.237,2.39e-05,0.378,0.31,187.281,196453,1,2005,older,33.0,-0.7081850579244856,-3.137295837875778,0.237,-1.1691978901493258,0.6228964600958975
6,r&b,neo soul,0.673,0.713,G,-7.152,major,0.0425,0.118,5.16e-06,0.222,0.559,82.994,227760,1,2013,recent,6.0,-2.751535313041949,-2.9469421093845587,0.118,-2.0115074315411263,0.48166378315169184
57,r&b,neo soul,0.39,0.631,A,-4.701,minor,0.0769,0.209,0.0,0.277,0.197,123.042,248544,6,2018,recent,57.0,0.2818511521409875,-2.442997246710791,0.209,-1.330963715802843,0.535723809439155
29,r&b,neo soul,0.424,0.565,A,-7.01,major,0.0378,0.366,0.00628,0.092,0.0782,96.732,281160,1,2009,older,29.0,-0.8953840470548413,-3.0407296394847267,0.366,-0.5494156210358597,0.31937438845342625
46,r&b,neo soul,0.398,0.471,G♯/A♭,-8.137,major,0.077,0.191,0.0,0.413,0.431,187.746,220200,10,2017,recent,46.0,-0.16034265007517937,-2.4418471603275536,0.191,-1.4435254890118618,0.650384501660364
56,r&b,neo soul,0.506,0.441,D,-7.911,major,0.0506,0.542,0.000537,0.109,0.507,198.814,195547,10,2018,recent,56.0,0.24116205681688824,-2.803460385906868,0.542,0.1683968173254614,0.3449637662132068
16,r&b,neo soul,0.501,0.58,G,-6.966,minor,0.0341,0.251,3.17e-05,0.46,0.587,82.734,138827,11,2007,older,16.0,-1.6582280766035322,-3.1212954965293367,0.251,-1.0932860443854355,0.6855654600401044
5,r&b,neo soul,0.627,0.706,C,-7.128,minor,0.0258,0.0189,8.55e-06,0.191,0.671,87.994,199653,1,2013,recent,5.0,-2.9444389791664403,-3.3298073855754824,0.0189,-3.949512469103748,0.4483302354291979
69,r&b,neo soul,0.606,0.282,A,-12.207,minor,0.0339,0.501,8.3e-06,0.152,0.563,67.409,274040,2,1970,older,69.0,0.8001193001121129,-3.125840958901011,0.501,0.004000005333346137,0.40249223594996214
0,r&b,neo soul,0.646,0.277,A,-12.914,minor,0.0555,0.635,0.000218,0.105,0.466,109.084,235387,9,2009,older,0.1,-6.906754778648554,-2.7257051363409306,0.635,0.5537276453102001,0.3391164991562634
34,r&b,neo soul,0.531,0.452,C,-6.835,minor,0.0251,0.447,2.24e-05,0.0896,0.49,82.158,215973,1,2014,recent,34.0,-0.663294217410264,-3.349554148510317,0.447,-0.2127994069087659,0.31559467676119
47,r&b,neo soul,0.594,0.276,D♯/E♭,-10.726,minor,0.0262,0.309,0.0,0.0829,0.602,106.37,158733,7,2005,older,47.0,-0.12014431184206334,-3.3186961601504117,0.309,-0.8047985468699246,0.3047950130825634
31,r&b,neo soul,0.474,0.526,F♯/G♭,-7.451,minor,0.0323,0.00412,1.95e-05,0.335,0.597,172.084,236254,8,2012,recent,31.0,-0.8001193001121131,-3.1629681929299047,0.00412,-5.487773605036922,0.5873670062235365
1,r&b,neo soul,0.669,0.487,G,-6.317,major,0.0323,0.114,0.00739,0.268,0.186,116.987,250414,6,2016,recent,1.0,-4.59511985013459,-3.1629681929299047,0.114,-2.0505185022105854,0.5272570530585627
46,r&b,neo soul,0.373,0.0474,C,-13.564,major,0.0378,0.961,0.0,0.113,0.154,74.868,239173,3,2008,older,46.0,-0.16034265007517937,-3.0407296394847267,0.961,3.204412762840645,0.3507135583350036
47,r&b,neo soul,0.422,0.171,C♯/D♭,-13.864,minor,0.0352,0.169,1.68e-05,0.127,0.363,187.002,179413,2,2005,older,47.0,-0.12014431184206334,-3.0966581921439515,0.169,-1.5927310799323746,0.37013511046643494
43,edm,electro house,0.677,0.926,C,-3.307,major,0.0456,0.00298,0.507,0.337,0.108,128.014,288867,9,2013,recent,43.0,-0.2818511521409879,-2.8895720777256004,0.00298,-5.812847529423864,0.5890670590009257
46,edm,electro house,0.597,0.96,G,-1.94,minor,0.0627,9.38e-05,0.89,0.325,0.144,127.016,232637,10,2015,recent,46.0,-0.16034265007517937,-2.6214138944426635,9.38e-05,-9.2742518975526,0.5787918451395113
10,edm,electro house,0.601,0.99,F♯/G♭,-3.016,major,0.337,0.00116,0.52,0.124,0.192,127.958,148125,8,2018,recent,10.0,-2.197224577336219,-1.0584304990352777,0.00116,-6.758174600543112,0.36606010435446257
50,edm,electro house,0.836,0.926,D,-3.728,major,0.0495,0.000389,0.32,0.203,0.148,127.977,247309,12,2016,recent,50.0,0.0,-2.821778966430553,0.000389,-7.8515421386657005,0.46151923036857306
33,edm,electro house,0.843,0.844,D,-4.779,major,0.0749,0.000609,0.166,0.0458,0.727,127.98,285000,7,2019,recent,33.0,-0.7081850579244856,-2.4662811856648355,0.000609,-7.403083104738554,0.23622023622035435
36,edm,electro house,0.662,0.665,D♯/E♭,-5.689,minor,0.18,0.000519,0.0515,0.118,0.332,127.936,210234,11,2018,recent,36.0,-0.5753641449035618,-1.6607312068216509,0.000519,-7.563087540071268,0.35777087639996635
51,edm,electro house,0.534,0.957,C♯/D♭,-4.025,major,0.0455,8.05e-05,0.758,0.266,0.52,95.046,156632,11,2018,recent,51.0,0.040005334613699206,-2.8913722582297483,8.05e-05,-9.427172870299458,0.5253570214625479
25,edm,electro house,0.786,0.955,F,-6.369,minor,0.0606,0.000906,0.849,0.396,0.745,125.996,200015,12,2019,recent,25.0,-1.0986122886681098,-2.650725134482941,0.000906,-7.005564841255234,0.6371812928829597
38,edm,electro house,0.674,0.881,C♯/D♭,-4.15,minor,0.0573,0.00792,0.576,0.127,0.0475,104.962,184716,11,2019,recent,38.0,-0.4895482253187058,-2.698595042331455,0.00792,-4.830412543368182,0.37013511046643494
59,edm,electro house,0.876,0.824,C♯/D♭,-6.292,major,0.101,0.11,0.739,0.0828,0.725,123.007,176000,12,2019,recent,59.0,0.3639653772014115,-2.198225077669803,0.11,-2.0907410969337694,0.30463092423455634
30,edm,electro house,0.941,0.944,F♯/G♭,-4.094,major,0.235,0.00419,0.0215,0.0896,0.573,124.042,196089,11,2019,recent,30.0,-0.8472978603872036,-1.40649706843741,0.00419,-5.470855742400758,0.31559467676119
53,edm,electro house,0.516,0.958,C,-1.802,minor,0.0698,0.00323,8.65e-05,0.315,0.538,126.039,126190,6,2019,recent,53.0,0.12014431184206341,-2.528231774526374,0.00323,-5.732037914037535,0.570087712549569
37,edm,electro house,0.658,0.97,A,-1.262,major,0.0527,0.000374,0.56,0.0884,0.192,128.039,228750,1,2020,recent,37.0,-0.5322168137473082,-2.7693938313432622,0.000374,-7.890880690594299,0.31368774282716244
30,edm,electro house,0.569,0.974,F,-4.825,minor,0.0435,0.00575,0.962,0.232,0.0683,130.039,144082,12,2019,recent,30.0,-0.8472978603872036,-2.928073625080176,0.00575,-5.152788829278541,0.49193495504995377
42,edm,electro house,0.558,0.755,A♯/B♭,-4.509,major,0.0509,0.0755,0.00432,0.189,0.287,127.939,206250,12,2019,recent,42.0,-0.3227733922630512,-2.7985221042662856,0.0755,-2.5051203945722005,0.44609416046390926
52,edm,electro house,0.655,0.899,B,-2.314,minor,0.0372,0.00273,3.76e-05,0.34,0.707,126.021,175238,9,2019,recent,52.0,0.08004270767353656,-3.0533613863906273,0.00273,-5.900719936539213,0.5916079783099616
38,edm,electro house,0.595,0.502,A♯/B♭,-13.756,major,0.131,0.347,0.0,0.121,0.288,154.926,191000,11,2019,recent,38.0,-0.4895482253187058,-1.9589953886039686,0.347,-0.6322523493295719,0.3619392214170772
53,edm,electro house,0.705,0.632,F,-3.561,major,0.0375,0.197,4.64e-06,0.158,0.502,99.957,167144,9,2019,recent,53.0,0.12014431184206341,-3.0470255679415414,0.197,-1.405150985208773,0.40987803063838396
32,edm,electro house,0.765,0.782,F,-4.852,minor,0.116,0.0125,0.857,0.0737,0.733,125.032,251860,12,2019,recent,32.0,-0.7537718023763801,-2.071473372030659,0.0125,-4.3694478524670215,0.28930952282978867
39,edm,electro house,0.71,0.964,C♯/D♭,-1.257,minor,0.0502,0.0314,0.0145,0.294,0.72,128.068,163000,3,2016,recent,39.0,-0.4473122180436648,-2.8100829266673615,0.0314,-3.4290438370549214,0.5513619500836089
36,edm,electro house,0.74,0.641,F,-4.199,minor,0.0336,0.0117,0.405,0.358,0.601,128.026,277510,4,2019,recent,36.0,-0.5753641449035618,-3.1326981286271485,0.0117,-4.436397453578428,0.6066300355241241
28,edm,electro house,0.852,0.463,G,-8.399,major,0.0694,0.00388,0.764,0.133,0.479,126.992,247280,12,2019,recent,28.0,-0.9444616088408512,-2.533256910729047,0.00388,-5.548032578619763,0.3781534080237808
64,edm,electro house,0.609,0.824,C,-8.251,minor,0.0795,0.0913,2.88e-05,0.134,0.36,127.072,195833,8,2018,recent,64.0,0.5753641449035619,-2.4135166537013273,0.0913,-2.2978642191003784,0.37947331922020555
52,edm,electro house,0.661,0.943,E,-2.52,minor,0.0392,0.0188,0.000231,0.272,0.71,128.16,198281,10,2019,recent,52.0,0.08004270767353656,-3.0118616554838744,0.0188,-3.9549194425484306,0.5310367218940701
60,edm,electro house,0.57,0.836,A♯/B♭,-4.414,minor,0.0706,0.00334,0.000469,0.0909,0.712,127.917,157500,7,2019,recent,60.0,0.4054651081081642,-2.5182566294695548,0.00334,-5.698438881742431,0.3176476034853718
8,edm,electro house,0.588,0.697,D♯/E♭,-4.744,minor,0.0372,0.186,0.000219,0.103,0.225,125.157,190417,10,2018,recent,8.0,-2.4423470353692043,-3.0533613863906273,0.186,-1.4762136922893392,0.3361547262794322
25,edm,electro house,0.81,0.634,G♯/A♭,-7.859,major,0.0639,0.00924,0.848,0.118,0.505,120.002,231500,10,2019,recent,25.0,-1.0986122886681098,-2.6050424510279813,0.00924,-4.674930439729628,0.35777087639996635
75,edm,electro house,0.706,0.855,A♯/B♭,-5.377,major,0.215,0.0911,0.0,0.347,0.293,107.184,201253,9,2018,recent,75.0,1.0986122886681098,-1.491654876777717,0.0911,-2.300277272858812,0.5974947698515862
54,edm,electro house,0.572,0.81,C♯/D♭,-5.791,minor,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912,2,2013,recent,54.0,0.16034265007517948,-2.7211354406508654,0.0157,-4.138270016280903,0.37416573867739417
23,edm,electro house,0.641,0.734,D,-8.714,major,0.0436,0.00222,0.248,0.0966,0.157,150.024,236800,12,2019,recent,23.0,-1.2083112059245342,-2.926206210905381,0.00222,-6.108025615244849,0.32649655434629016
52,edm,electro house,0.679,0.969,D,-1.79,major,0.0745,0.012,0.72,0.0529,0.212,130.017,180923,10,2018,recent,52.0,0.08004270767353656,-2.471003744619009,0.012,-4.410776047959867,0.25079872407968906
24,edm,electro house,0.81,0.983,A,-1.979,major,0.237,0.00035,0.903,0.155,0.158,129.008,229302,12,2017,recent,24.0,-1.1526795099383855,-1.3983669423541598,0.00035,-7.95722734221652,0.406201920231798
21,edm,electro house,0.774,0.521,G,-13.31,minor,0.056,0.145,0.382,0.114,0.537,122.991,247218,12,2019,recent,21.0,-1.3249254147435987,-2.7181005369557116,0.145,-1.774367726516186,0.35213633723318016
24,edm,electro house,0.646,0.98,E,-2.341,minor,0.0941,0.00087,0.644,0.656,0.406,130.009,228923,4,2019,recent,24.0,-1.1526795099383855,-2.262403303361214,0.00087,-7.046146967646,0.8160882305241266
69,edm,electro house,0.736,0.677,E,-7.036,minor,0.0352,0.00114,0.844,0.0949,0.0747,121.01,258387,9,2014,recent,69.0,0.8001193001121129,-3.0966581921439515,0.00114,-6.775586366281463,0.3238826948140329
74,edm,electro house,0.722,0.687,C,-5.189,major,0.0556,0.00949,0.00413,0.0462,0.619,128.013,373627,1,2012,recent,74.0,1.0459685551826876,-2.7241795830320936,0.00949,-4.647981349376962,0.23706539182259395
25,edm,electro house,0.71,0.751,D,-4.455,major,0.0646,0.000119,0.892,0.102,0.311,128.016,243809,12,2016,recent,25.0,-1.0986122886681098,-2.595614771772422,0.000119,-9.036268057771682,0.3346640106136302
66,edm,electro house,0.717,0.752,C,-6.933,major,0.065,0.251,0.000468,0.0802,0.14,123.97,281267,7,2018,recent,66.0,0.6632942174102643,-2.5902671654458267,0.251,-1.0932860443854355,0.3003331483536241
52,edm,electro house,0.482,0.769,F♯/G♭,-4.473,major,0.0549,0.0343,0.00498,0.0953,0.427,149.69,267200,4,2017,recent,52.0,0.08004270767353656,-2.734907655272093,0.0343,-3.337707872800978,0.32449961479175904
49,edm,electro house,0.617,0.986,E,-1.844,major,0.484,0.0048,0.000831,0.559,0.602,150.04,173600,3,2019,recent,49.0,-0.04000533461369925,-0.7052197617942145,0.0048,-5.33432780407107,0.7543208866258444
30,edm,electro house,0.709,0.933,B,-5.117,major,0.167,0.000688,0.271,0.245,0.133,127.993,219375,10,2018,recent,30.0,-0.8472978603872036,-1.7316055464083078,0.000688,-7.2810334832503205,0.5049752469181039
62,edm,electro house,0.545,0.814,A,-4.398,minor,0.0409,0.028,0.0,0.0969,0.696,104.93,157143,3,2018,recent,62.0,0.4895482253187058,-2.9778923554256598,0.028,-3.5471512942852352,0.3269556544854363
24,edm,electro house,0.639,0.717,C,-5.479,major,0.18,0.00136,0.0404,0.523,0.272,128.012,281250,10,2018,recent,24.0,-1.1526795099383855,-1.6607312068216509,0.00136,-6.598909653594835,0.7300684899377592
48,edm,electro house,0.712,0.806,C,-4.202,major,0.252,0.00765,5.05e-06,0.146,0.64,126.018,169250,1,2020,recent,48.0,-0.0800427076735365,-1.3394107752210402,0.00765,-4.865370219799823,0.39496835316262996
72,edm,electro house,0.786,0.696,A,-5.796,minor,0.0428,0.0234,0.0019,0.0839,0.306,121.974,280070,10,2011,recent,72.0,0.9444616088408513,-2.9412440882699213,0.0234,-3.731341129263904,0.3064310689208912
27,edm,electro house,0.626,0.989,B,-3.647,minor,0.0673,4.44e-05,0.0672,0.27,0.437,127.999,224299,12,2017,recent,27.0,-0.9946225751440619,-2.560061323388761,4.44e-05,-10.022226687540385,0.5291502622129182
42,edm,electro house,0.698,0.895,A♯/B♭,-5.062,minor,0.369,0.152,0.569,0.32,0.654,180.027,178667,11,2019,recent,42.0,-0.3227733922630512,-0.9702190738997107,0.152,-1.7190001149456267,0.5744562646538028
64,edm,electro house,0.428,0.656,B,-3.712,major,0.075,0.0751,0.181,0.15,0.355,79.648,218933,5,2016,recent,64.0,0.5753641449035619,-2.4651040224918206,0.0751,-2.5108650647901256,0.4
58,edm,electro house,0.699,0.861,E,-3.09,minor,0.173,0.0589,2.64e-06,0.0794,0.315,125.942,206453,8,2018,recent,58.0,0.32277339226305085,-1.6982691261407161,0.0589,-2.771208313207201,0.29899832775452106
24,edm,electro house,0.745,0.938,G,-3.877,major,0.0695,0.00186,0.946,0.0915,0.686,128.034,289000,12,2014,recent,24.0,-1.1526795099383855,-2.5319982573218507,0.00186,-6.285317059309079,0.31859064644147983
27,edm,electro house,0.867,0.922,A♯/B♭,-4.597,minor,0.12,0.0209,0.389,0.461,0.159,135.056,206222,1,2020,recent,27.0,-0.9946225751440619,-2.0402208285265546,0.0209,-3.8468846233892604,0.6862943974709396
64,edm,electro house,0.756,0.772,G♯/A♭,-4.379,major,0.0509,0.142,8.21e-06,0.0993,0.628,113.944,181000,5,2017,recent,64.0,0.5753641449035619,-2.7985221042662856,0.142,-1.7987770418867017,0.3306055050963308
48,edm,electro house,0.319,0.902,G♯/A♭,-2.703,minor,0.065,0.0486,0.0,0.307,0.225,152.019,194211,11,2019,recent,48.0,-0.0800427076735365,-2.5902671654458267,0.0486,-2.974311053091733,0.5630275304103699
51,edm,electro house,0.578,0.962,G♯/A♭,-2.645,major,0.0511,0.00629,0.0403,0.276,0.0335,150.059,185600,12,2019,recent,51.0,0.040005334613699206,-2.7952434128045875,0.00629,-5.062484342873749,0.5347896782848376
25,edm,electro house,0.738,0.974,C♯/D♭,-3.247,major,0.0906,0.000238,0.667,0.0826,0.265,128.044,225000,4,2019,recent,25.0,-1.0986122886681098,-2.296603021316498,0.000238,-8.343001855966305,0.3043024810940588
30,edm,electro house,0.631,0.879,F,-3.275,major,0.0398,6.89e-05,0.887,0.169,0.157,108.956,266356,12,2017,recent,30.0,-0.8472978603872036,-2.99974029495153,6.89e-05,-9.582785477570948,0.4230839160261236
26,edm,electro house,0.69,0.668,G,-3.702,major,0.101,0.00363,0.33,0.0768,0.43,110.972,211903,10,2018,recent,26.0,-1.0459685551826876,-2.198225077669803,0.00363,-5.614886026267794,0.29461839725312466
25,edm,electro house,0.587,0.787,A,-3.472,major,0.0941,0.00046,0.789,0.0835,0.266,128.013,363750,6,2014,recent,25.0,-1.0986122886681098,-2.262403303361214,0.00046,-7.683823962648677,0.3057776970284131
25,edm,electro house,0.639,0.911,G,-4.257,major,0.216,0.041,0.0103,0.707,0.366,114.971,146087,3,2019,recent,25.0,-1.0986122886681098,-1.487220279709851,0.041,-3.15231900817913,0.8467585252006619
27,edm,electro house,0.883,0.725,F,-5.977,minor,0.0953,0.106,0.311,0.089,0.584,127.98,277403,10,2019,recent,27.0,-0.9946225751440619,-2.2509418598422073,0.106,-2.132266681061447,0.31464265445104544
32,edm,electro house,0.777,0.69,B,-5.905,major,0.0412,0.0252,0.00188,0.133,0.465,119.944,261826,12,2019,recent,32.0,-0.7537718023763801,-2.972015746936675,0.0252,-3.6553883272336734,0.3781534080237808
26,edm,electro house,0.457,0.892,A,-5.628,minor,0.0511,0.00271,0.852,0.102,0.217,180.068,248105,1,2015,recent,26.0,-1.0459685551826876,-2.7952434128045875,0.00271,-5.908092965392844,0.3346640106136302
51,edm,electro house,0.818,0.879,G,-4.677,minor,0.205,0.0912,0.00561,0.14,0.256,123.98,195484,1,2020,recent,51.0,0.040005334613699206,-1.5371172508544744,0.0912,-2.2990701508866014,0.3872983346207417
75,edm,electro house,0.422,0.711,D,-4.809,minor,0.0385,0.0176,0.0,0.559,0.321,128.066,244453,12,2019,recent,75.0,1.0986122886681098,-3.0261914810386994,0.0176,-4.022099655348772,0.7543208866258444
79,edm,electro house,0.747,0.776,A♯/B♭,-5.898,minor,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027,11,2019,recent,79.0,1.3249254147435987,-2.4985999769200027,0.0233,-3.7357261818817764,0.8780660567406077
49,edm,electro house,0.72,0.781,F♯/G♭,-4.975,minor,0.0569,0.0171,1.78e-06,0.215,0.349,126.004,213333,1,2020,recent,49.0,-0.04000533461369925,-2.7045563118479543,0.0171,-4.05142892206397,0.4743416490252569
69,edm,electro house,0.57,0.873,F,-5.188,minor,0.07,0.00853,0.0,0.365,0.236,125.086,171133,11,2019,recent,69.0,0.8001193001121129,-2.5257286443082556,0.00853,-4.755599328812424,0.6123724356957945
59,edm,electro house,0.608,0.918,C,-1.137,minor,0.0684,0.199,0.0,0.309,0.422,126.022,182000,12,2019,recent,59.0,0.3639653772014115,-2.545931351625775,0.199,-1.3925561223438667,0.5648008498577175
61,edm,electro house,0.661,0.979,C♯/D♭,-4.401,minor,0.0812,0.00665,0.234,0.0837,0.683,125.981,152381,9,2019,recent,61.0,0.44731221804366483,-2.3947003819018513,0.00665,-5.00646621454631,0.30610455730027936
50,edm,electro house,0.494,0.817,C♯/D♭,-7.631,minor,0.175,0.105,0.00217,0.207,0.187,127.915,225000,1,2020,recent,50.0,0.0,-1.6873994539038122,0.105,-2.142863368117332,0.4658325879540846
50,edm,electro house,0.511,0.795,F♯/G♭,-3.901,minor,0.0509,0.0461,0.0,0.138,0.415,129.855,214154,1,2020,recent,50.0,0.0,-2.7985221042662856,0.0461,-3.0297458941485593,0.3847076812334269
57,edm,electro house,0.56,0.934,B,-2.984,major,0.0378,0.00457,3.11e-06,0.297,0.325,134.004,201045,1,2020,recent,57.0,0.2818511521409875,-3.0407296394847267,0.00457,-5.383661599701915,0.5540758070878027
43,edm,electro house,0.498,0.916,F♯/G♭,-3.97,major,0.088,0.0054,8.07e-05,0.111,0.302,127.786,161953,12,2019,recent,43.0,-0.2818511521409879,-2.3227878003115654,0.0054,-5.215941692710409,0.3478505426185217
48,edm,electro house,0.598,0.858,A♯/B♭,-4.971,minor,0.102,0.0562,0.0264,0.324,0.293,128.011,151875,1,2020,recent,48.0,-0.0800427076735365,-2.1892564076870427,0.0562,-2.820997522392642,0.5779273310719956
45,edm,electro house,0.618,0.905,D,-2.961,major,0.0497,0.242,0.0196,0.318,0.287,126.052,188576,1,2020,recent,45.0,-0.20067069546215124,-2.8184232585835804,0.242,-1.1417456594856852,0.5727128425310541
35,edm,electro house,0.722,0.922,E,-4.243,minor,0.124,0.161,0.826,0.438,0.297,125.07,164160,12,2019,recent,35.0,-0.6190392084062235,-2.0099154790312257,0.161,-1.6508063414827432,0.6693280212272604
44,edm,electro house,0.63,0.906,D♯/E♭,-4.877,minor,0.155,0.0776,2.09e-06,0.175,0.343,128.096,204375,1,2020,recent,44.0,-0.2411620568168881,-1.8018098050815563,0.0776,-2.475411541765676,0.4301162633521313
